raceId,round,circuitId,name,date,time,url
957,10,9,British Grand Prix,10 July 2016,12:00:00,https://en.wikipedia.org/wiki/2016_British_Grand_Prix
958,11,11,Hungarian Grand Prix,24 July 2016,12:00:00,https://en.wikipedia.org/wiki/2016_Hungarian_Grand_Prix
959,12,10,German Grand Prix,31 July 2016,12:00:00,https://en.wikipedia.org/wiki/2016_German_Grand_Prix
960,13,13,Belgian Grand Prix,28 August 2016,12:00:00,https://en.wikipedia.org/wiki/2016_Belgian_Grand_Prix
961,14,14,Italian Grand Prix,4 September 2016,12:00:00,https://en.wikipedia.org/wiki/2016_Italian_Grand_Prix
962,15,15,Singapore Grand Prix,18 September 2016,12:00:00,https://en.wikipedia.org/wiki/2016_Singapore_Grand_Prix
963,16,2,Malaysian Grand Prix,2 October 2016 (2016-10-02),7:00:00,https://en.wikipedia.org/wiki/2016_Malaysian_Grand_Prix
964,17,22,Japanese Grand Prix,9 October 2016 (2016-10-09),5:00:00,https://en.wikipedia.org/wiki/2016_Japanese_Grand_Prix
965,18,69,United States Grand Prix,23 October 2016 (2016-10-23),19:00:00,https://en.wikipedia.org/wiki/2016_United_States_Grand_Prix
966,19,32,Mexican Grand Prix,30 October 2016 (2016-10-30),19:00:00,https://en.wikipedia.org/wiki/2016_Mexican_Grand_Prix
967,20,18,Brazilian Grand Prix,13 November 2016 (2016-11-13),16:00:00,https://en.wikipedia.org/wiki/2016_Brazilian_Grand_Prix
968,21,24,Abu Dhabi Grand Prix,27 November 2016 (2016-11-27),13:00:00,https://en.wikipedia.org/wiki/2016_Abu_Dhabi_Grand_Prix
969,1,1,Australian Grand Prix,26 March 2017 (2017-03-26),5:00:00,https://en.wikipedia.org/wiki/2017_Australian_Grand_Prix
970,2,17,Chinese Grand Prix,9 April 2017 (2017-04-09),6:00:00,https://en.wikipedia.org/wiki/2017_Chinese_Grand_Prix
971,3,3,Bahrain Grand Prix,16 April 2017 (2017-04-16),15:00:00,https://en.wikipedia.org/wiki/2017_Bahrain_Grand_Prix
972,4,71,Russian Grand Prix,30 April 2017,12:00:00,https://en.wikipedia.org/wiki/2017_Russian_Grand_Prix
973,5,4,Spanish Grand Prix,14 May 2017 (2017-05-14),12:00:00,https://en.wikipedia.org/wiki/2017_Spanish_Grand_Prix
974,6,6,Monaco Grand Prix,28 May 2017,12:00:00,https://en.wikipedia.org/wiki/2017_Monaco_Grand_Prix
975,7,7,Canadian Grand Prix,11 June 2017,18:00:00,https://en.wikipedia.org/wiki/2017_Canadian_Grand_Prix
976,8,73,Azerbaijan Grand Prix,25 June 2017,13:00:00,https://en.wikipedia.org/wiki/2017_Azerbaijan_Grand_Prix
977,9,70,Austrian Grand Prix,9 July 2017,12:00:00,https://en.wikipedia.org/wiki/2017_Austrian_Grand_Prix
978,10,9,British Grand Prix,16 July 2017,12:00:00,https://en.wikipedia.org/wiki/2017_British_Grand_Prix
979,11,11,Hungarian Grand Prix,30 July 2017,12:00:00,https://en.wikipedia.org/wiki/2017_Hungarian_Grand_Prix
980,12,13,Belgian Grand Prix,27 August 2017,12:00:00,https://en.wikipedia.org/wiki/2017_Belgian_Grand_Prix
981,13,14,Italian Grand Prix,3 September 2017,12:00:00,https://en.wikipedia.org/wiki/2017_Italian_Grand_Prix
982,14,15,Singapore Grand Prix,17 September 2017,12:00:00,https://en.wikipedia.org/wiki/2017_Singapore_Grand_Prix
983,15,2,Malaysian Grand Prix,1 October 2017 (2017-10-01),7:00:00,https://en.wikipedia.org/wiki/2017_Malaysian_Grand_Prix
984,16,22,Japanese Grand Prix,8 October 2017 (2017-10-08),5:00:00,https://en.wikipedia.org/wiki/2017_Japanese_Grand_Prix
985,17,69,United States Grand Prix,"October 22, 2017 (2017-10-22)",19:00:00,https://en.wikipedia.org/wiki/2017_United_States_Grand_Prix
986,18,32,Mexican Grand Prix,29 October 2017 (2017-10-29),19:00:00,https://en.wikipedia.org/wiki/2017_Mexican_Grand_Prix
987,19,18,Brazilian Grand Prix,12 November 2017 (2017-11-12),16:00:00,https://en.wikipedia.org/wiki/2017_Brazilian_Grand_Prix
988,20,24,Abu Dhabi Grand Prix,26 November 2017 (2017-11-26),13:00:00,https://en.wikipedia.org/wiki/2017_Abu_Dhabi_Grand_Prix
989,1,1,Australian Grand Prix,25 March 2018,5:10:00,https://en.wikipedia.org/wiki/2018_Australian_Grand_Prix
990,2,3,Bahrain Grand Prix,8 April 2018,15:10:00,https://en.wikipedia.org/wiki/2018_Bahrain_Grand_Prix
991,3,17,Chinese Grand Prix,15 April 2018,6:10:00,https://en.wikipedia.org/wiki/2018_Chinese_Grand_Prix
992,4,73,Azerbaijan Grand Prix,29 April 2018,12:10:00,https://en.wikipedia.org/wiki/2018_Azerbaijan_Grand_Prix
993,5,4,Spanish Grand Prix,13 May 2018 (2018-05-13),13:10:00,https://en.wikipedia.org/wiki/2018_Spanish_Grand_Prix
994,6,6,Monaco Grand Prix,27 May 2018,13:10:00,https://en.wikipedia.org/wiki/2018_Monaco_Grand_Prix
995,7,7,Canadian Grand Prix,10 June 2018,18:10:00,https://en.wikipedia.org/wiki/2018_Canadian_Grand_Prix
996,8,34,French Grand Prix,24 June 2018,14:10:00,https://en.wikipedia.org/wiki/2018_French_Grand_Prix
997,9,70,Austrian Grand Prix,1 July 2018,13:10:00,https://en.wikipedia.org/wiki/2018_Austrian_Grand_Prix
998,10,9,British Grand Prix,8 July 2018,13:10:00,https://en.wikipedia.org/wiki/2018_British_Grand_Prix
999,11,10,German Grand Prix,22 July 2018,13:10:00,https://en.wikipedia.org/wiki/2018_German_Grand_Prix
1000,12,11,Hungarian Grand Prix,29 July 2018,13:10:00,https://en.wikipedia.org/wiki/2018_Hungarian_Grand_Prix
1001,13,13,Belgian Grand Prix,26 August 2018,13:10:00,https://en.wikipedia.org/wiki/2018_Belgian_Grand_Prix
1002,14,14,Italian Grand Prix,2 September 2018,13:10:00,https://en.wikipedia.org/wiki/2018_Italian_Grand_Prix
1003,15,15,Singapore Grand Prix,16 September 2018,12:10:00,https://en.wikipedia.org/wiki/2018_Singapore_Grand_Prix
1004,16,71,Russian Grand Prix,30 September 2018,11:10:00,https://en.wikipedia.org/wiki/2018_Russian_Grand_Prix
1005,17,22,Japanese Grand Prix,7 October 2018 (2018-10-07),5:10:00,https://en.wikipedia.org/wiki/2018_Japanese_Grand_Prix
1006,18,69,United States Grand Prix,"October 21, 2018 (2018-10-21)",18:10:00,https://en.wikipedia.org/wiki/2018_United_States_Grand_Prix
1007,19,32,Mexican Grand Prix,28 October 2018 (2018-10-28),19:10:00,https://en.wikipedia.org/wiki/2018_Mexican_Grand_Prix
1008,20,18,Brazilian Grand Prix,11 November 2018 (2018-11-11),17:10:00,https://en.wikipedia.org/wiki/2018_Brazilian_Grand_Prix
1009,21,24,Abu Dhabi Grand Prix,25 November 2018 (2018-11-25),13:10:00,https://en.wikipedia.org/wiki/2018_Abu_Dhabi_Grand_Prix
1010,1,1,Australian Grand Prix,17 March 2019,5:10:00,https://en.wikipedia.org/wiki/2019_Australian_Grand_Prix
1011,2,3,Bahrain Grand Prix,31 March 2019,15:10:00,https://en.wikipedia.org/wiki/2019_Bahrain_Grand_Prix
1012,3,17,Chinese Grand Prix,14 April 2019,6:10:00,https://en.wikipedia.org/wiki/2019_Chinese_Grand_Prix
1013,4,73,Azerbaijan Grand Prix,28 April 2019,12:10:00,https://en.wikipedia.org/wiki/2019_Azerbaijan_Grand_Prix
1014,5,4,Spanish Grand Prix,12 May 2019,13:10:00,https://en.wikipedia.org/wiki/2019_Spanish_Grand_Prix
1015,6,6,Monaco Grand Prix,26 May 2019,13:10:00,https://en.wikipedia.org/wiki/2019_Monaco_Grand_Prix
1016,7,7,Canadian Grand Prix,9 June 2019,18:10:00,https://en.wikipedia.org/wiki/2019_Canadian_Grand_Prix
1017,8,34,French Grand Prix,23 June 2019,13:10:00,https://en.wikipedia.org/wiki/2019_French_Grand_Prix
1018,9,70,Austrian Grand Prix,30 June 2019,13:10:00,https://en.wikipedia.org/wiki/2019_Austrian_Grand_Prix
1019,10,9,British Grand Prix,14 July 2019,13:10:00,https://en.wikipedia.org/wiki/2019_British_Grand_Prix
1020,11,10,German Grand Prix,28 July 2019,13:10:00,https://en.wikipedia.org/wiki/2019_German_Grand_Prix
1021,12,11,Hungarian Grand Prix,4 August 2019,13:10:00,https://en.wikipedia.org/wiki/2019_Hungarian_Grand_Prix
1022,13,13,Belgian Grand Prix,1 September 2019,13:10:00,https://en.wikipedia.org/wiki/2019_Belgian_Grand_Prix
1023,14,14,Italian Grand Prix,8 September 2019,13:10:00,https://en.wikipedia.org/wiki/2019_Italian_Grand_Prix
1024,15,15,Singapore Grand Prix,22 September 2019,12:10:00,https://en.wikipedia.org/wiki/2019_Singapore_Grand_Prix
1025,16,71,Russian Grand Prix,29 September 2019,11:10:00,https://en.wikipedia.org/wiki/2019_Russian_Grand_Prix
1026,17,22,Japanese Grand Prix,13 October 2019,5:10:00,https://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix
1027,18,32,Mexican Grand Prix,27 October 2019,19:10:00,https://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix
1028,19,69,United States Grand Prix,"November 3, 2019",19:10:00,https://en.wikipedia.org/wiki/2019_United_States_Grand_Prix
1029,20,18,Brazilian Grand Prix,17 November 2019,17:10:00,https://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix
1030,21,24,Abu Dhabi Grand Prix,1 December 2019,13:10:00,https://en.wikipedia.org/wiki/2019_Abu_Dhabi_Grand_Prix
1031,1,70,Austrian Grand Prix,5 July 2020,13:10:00,https://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix
1032,2,70,Styrian Grand Prix,12 July 2020,13:10:00,https://en.wikipedia.org/wiki/2020_Styrian_Grand_Prix
1033,3,11,Hungarian Grand Prix,19 July 2020,13:10:00,https://en.wikipedia.org/wiki/2020_Hungarian_Grand_Prix
1034,4,9,British Grand Prix,2 August 2020,13:10:00,https://en.wikipedia.org/wiki/2020_British_Grand_Prix
1035,5,9,70th Anniversary Grand Prix,9 August 2020,13:10:00,https://en.wikipedia.org/wiki/70th_Anniversary_Grand_Prix
1036,6,4,Spanish Grand Prix,16 August 2020,13:10:00,https://en.wikipedia.org/wiki/2020_Spanish_Grand_Prix
1037,7,13,Belgian Grand Prix,30 August 2020,13:10:00,https://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix
1038,8,14,Italian Grand Prix,6 September 2020,13:10:00,https://en.wikipedia.org/wiki/2020_Italian_Grand_Prix
1039,9,76,Tuscan Grand Prix,13 September 2020,13:10:00,https://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix
1040,10,71,Russian Grand Prix,27 September 2020,11:10:00,https://en.wikipedia.org/wiki/2020_Russian_Grand_Prix
1041,11,20,Eifel Grand Prix,11 October 2020,13:10:00,https://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix
1042,12,75,Portuguese Grand Prix,25 October 2020,12:10:00,https://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix
1043,13,21,Emilia Romagna Grand Prix,1 November 2020,12:10:00,https://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix
1044,14,5,Turkish Grand Prix,15 November 2020,10:10:00,https://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix
1045,15,3,Bahrain Grand Prix,29 November 2020,14:10:00,https://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix
1046,16,3,Sakhir Grand Prix,6 December 2020,17:10:00,https://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix
1047,17,24,Abu Dhabi Grand Prix,13 December 2020,13:10:00,https://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix
1053,2,21,Emilia Romagna Grand Prix,18 April 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix
1074,1,3,Bahrain Grand Prix,20 March 2022 (2022-03-20),15:00:00,https://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix
1052,1,3,Bahrain Grand Prix,28 March 2021,15:00:00,https://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix
1051,20,78,Qatar Grand Prix,21 November 2021,14:00:00,http://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix
1054,3,75,Portuguese Grand Prix,2 May 2021,14:00:00,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix
1055,4,4,Spanish Grand Prix,9 May 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix
1056,5,6,Monaco Grand Prix,23 May 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix
1057,6,73,Azerbaijan Grand Prix,6 June 2021,12:00:00,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix
1058,8,70,Styrian Grand Prix,27 June 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix
1059,7,34,French Grand Prix,20 June 2021,13:00:00,http://en.wikipedia.org/wiki/2021_French_Grand_Prix
1060,9,70,Austrian Grand Prix,4 July 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix
1061,10,9,British Grand Prix,18 July 2021,14:00:00,http://en.wikipedia.org/wiki/2021_British_Grand_Prix
1062,11,11,Hungarian Grand Prix,1 August 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix
1063,12,13,Belgian Grand Prix,29 August 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix
1064,13,39,Dutch Grand Prix,5 September 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix
1065,14,14,Italian Grand Prix,12 September 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix
1066,15,71,Russian Grand Prix,26 September 2021,12:00:00,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix
1067,16,5,Turkish Grand Prix,10 October 2021,12:00:00,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix
1069,17,69,United States Grand Prix,"October 24, 2021 (2021-10-24)",19:00:00,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix
1070,18,32,Mexico City Grand Prix,7 November 2021,19:00:00,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix
1071,19,18,São Paulo Grand Prix,11/14/2021,17:00:00,http://en.wikipedia.org/wiki/São_Paulo_Grand_Prix
1072,21,77,Saudi Arabian Grand Prix,5 December 2021,17:30:00,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix
1073,22,24,Abu Dhabi Grand Prix,12 December 2021,13:00:00,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix
1075,2,77,Saudi Arabian Grand Prix,27 March 2022,17:30:00,https://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix
1076,3,1,Australian Grand Prix,10 April 2022,5:10:00,https://en.wikipedia.org/wiki/2022_Australian_Grand_Prix
1077,4,21,Emilia Romagna Grand Prix,24 April 2022,13:00:00,https://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix
1078,5,79,Miami Grand Prix,"May 8, 2022",19:00:00,https://en.wikipedia.org/wiki/2022_Miami_Grand_Prix
1079,6,4,Spanish Grand Prix,22 May 2022,13:00:00,https://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix
1080,7,6,Monaco Grand Prix,29 May 2022,13:00:00,https://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix
1081,8,73,Azerbaijan Grand Prix,12 June 2022,12:00:00,https://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix
1082,9,7,Canadian Grand Prix,19 June 2022,19:10:00,https://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix
1083,10,9,British Grand Prix,3 July 2022 (2022-07-03),14:00:00,https://en.wikipedia.org/wiki/2022_British_Grand_Prix
1084,11,70,Austrian Grand Prix,10 July 2022,13:00:00,https://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix
1085,12,34,French Grand Prix,24 July 2022,13:00:00,https://en.wikipedia.org/wiki/2022_French_Grand_Prix
1086,13,11,Hungarian Grand Prix,31 July 2022,13:00:00,https://en.wikipedia.org/wiki/2022_Hungarian_Grand_Prix
1087,14,13,Belgian Grand Prix,28 August 2022,13:00:00,https://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix
1088,15,39,Dutch Grand Prix,4 September 2022,13:00:00,https://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix
1089,16,14,Italian Grand Prix,11 September 2022,13:00:00,https://en.wikipedia.org/wiki/2022_Italian_Grand_Prix
1090,17,71,Russian Grand Prix,9/25/2022,12:00:00,https://en.wikipedia.org/wiki/2022_Russian_Grand_Prix
1091,18,15,Singapore Grand Prix,2 October 2022,12:10:00,https://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix
1092,19,22,Japanese Grand Prix,9 October 2022,5:10:00,https://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix
1093,20,69,United States Grand Prix,"October 23, 2022",19:00:00,https://en.wikipedia.org/wiki/2022_United_States_Grand_Prix
1094,21,32,Mexico City Grand Prix,30 October 2022,19:00:00,https://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix
1095,22,18,São Paulo Grand Prix,13 November 2022,17:00:00,https://en.wikipedia.org/wiki/2022_S%C3%A3o_Paulo_Grand_Prix
1096,23,24,Abu Dhabi Grand Prix,20 November 2022,13:00:00,https://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix
